Index,restaurant_name,restaurant_category,restaurant_description,restaurant_rating,restaurant_comment_number,restaurant_price_range,restaurant_location,restaurant_services
0,Kanazawa,Japanese restaurant,,4.9,147 Google reviews,££££,"R. Damião de Góis 3A, 1400-291 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Taco Locoo,Restaurant,,4.7,332 Google reviews,,"Rua do Conde de Redondo 119A, 1150-294 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Boa-Bao,Pan-Asian restaurant,,4.4,"3,621 Google reviews",£££,"Largo Rafael Bordalo Pinheiro 30, 1200-369 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,,Restaurant,,4.7,294 Google reviews,££,"Calçada do Duque 39, 1200-155 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Ibo,Restaurant,"Riverside venue serving Portuguese seafood dishes & Mozambican curries in a stylish, modern setting.",4.3,833 Google reviews,£££,"Compartimento 2, Cais do Sodré Armazem A, 1200-450 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Bistro 100 Maneiras,European restaurant,"Portuguese dishes meet East European cuisine in a hip modern restaurant open until dawn, with music.",4.4,"1,457 Google reviews",£££,"Largo da Trindade 9, 1200-466 Lisboa, Portugal",
0,Varanda Restaurant,Portuguese restaurant,,4.5,90 Google reviews,,"R. Rodrigo da Fonseca 88, 1099-039 Lisboa, Portugal","['Dine-in', 'No takeaway']"
0,Pesca,Restaurant,,4.6,187 Google reviews,,"R. da Escola Politécnica 27, 1250-099 Lisboa, Portugal",
0,Beco a Sério,Restaurant,,4.7,396 Google reviews,,"Calçada de São Vicente 42, 1100-570 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Trinca,Restaurant,,4.8,195 Google reviews,,"Rua dos Anjos 59C, 1150-034 Lisboa, Portugal","['Dine-in', 'Curbside pickup', 'Delivery']"
0,Kerala,Indian restaurant,,4.8,459 Google reviews,££,"R. Passos Manuel 14, 1150-260 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Focaccia in Giro,Restaurant,,4.6,277 Google reviews,£,"Campo de Santa Clara 141, 1100-474 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Li28oa,Restaurant,,4.8,199 Google reviews,,"R. Cegos 6, 1100-466 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Royal Spice Restaurante,Indian restaurant,,4.6,386 Google reviews,£,"Rua do Conde de Redondo 127, 1150-104 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No-contact delivery']"
0,Flor da Laranja,Moroccan restaurant,Traditional Moroccan dishes with a modern touch in small relaxed space with vibrant African decor.,4.6,294 Google reviews,££,"R. da Rosa 206, 1200-348 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Afuri,Japanese restaurant,,4.4,525 Google reviews,££,"R. Paiva de Andrade 7 13, 1200-310 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Paladarium,Restaurant,,4.6,374 Google reviews,,"Largo Chão do Loureiro 3, 1100-145 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Gurkha Restaurant & Bar (São Bento),Restaurant,,4.5,438 Google reviews,££,"R. de São Bento 318, 1200-817 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Casanostra,Italian restaurant,,4.5,476 Google reviews,££,"Tv. do Poço da Cidade 60, 1200-334 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Paralelo 45,Restaurant,,4.5,261 Google reviews,££,"R. Castilho 27B, 1250-067 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Manifest Lisbon,Restaurant,,4.7,700 Google reviews,££,"Rua da Sociedade Farmacêutica 31, 1150-103 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Via Graça,Restaurant,"Smart, modern restaurant serving updated Portuguese classics with panoramic views across the city.",4.5,549 Google reviews,£££,"R. Damasceno Monteiro 9 b, 1170-108 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Eight - The Health Lounge,Vegan restaurant,"Laid-back vegan eatery fixing up tacos, toasts, burgers & bowls, plus smoothies & specialty coffees.",4.7,"1,445 Google reviews",,"Praça da Figueira 12A, 1100-241 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Alfama Doce,Bakery,,4.7,597 Google reviews,£,"R. da Regueira 39, 1100-219 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Chutnify Principe Real,Indian restaurant,,4.4,480 Google reviews,££,"Travessa da Palmeira 44, 1200-311 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,SUBA Restaurante,Restaurant,,4.8,133 Google reviews,,"Hotel Verride Palácio de Santa Catarina, R. de Santa Catarina nº 1, 1200-401 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Baixamar - Mariscos e Petiscos,Restaurant,,4.5,558 Google reviews,££,"Rua dos Bacalhoeiros 28 B, 1100-071 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Restaurante Seen Lisboa,Restaurant,"Stylish cocktail bar in the Tivoli Avenida Liberdade hotel serving sushi, oysters & Brazilian fare.",4.5,579 Google reviews,££££,"Av. da Liberdade 185 9º piso, 1260-050 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Cervejaria Liberdade,Portuguese restaurant,,4.5,207 Google reviews,,"Tivoli, Av. da Liberdade 185, 1269-050 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Krua Thai,Thai restaurant,,4.8,82 Google reviews,,"R. das Farinhas 8, 1100-179 Lisboa, Portugal","['Takeaway', 'Delivery', 'No dine-in']"
0,Drag Taste,Dinner theatre,,5,281 Google reviews,,"Rua do Grilo 112, 1950-145 Lisboa, Portugal",
0,Instant Crunch,Restaurant,"Laid-back restaurant with a patio serving brunch & tapas, plus cheese & meat boards.",4.8,222 Google reviews,££,"R. da Mãe de Água 9, 1250-154 Lisboa, Portugal","['Dine-in', 'Delivery']"
0,Misc by Tartar-ia,Restaurant,,4.8,239 Google reviews,,"Rua da Boavista 14, 1200-067 Lisboa, Portugal","['Dine-in', 'Curbside pickup', 'Delivery']"
0,Santelmo,Restaurant,,4.8,697 Google reviews,££,"R. do Poço dos Negros 188, 1200-425 Lisboa, Portugal","['Dine-in', 'Drive-through', 'No-contact delivery']"
0,The Food Temple,Vegan restaurant,,4.5,752 Google reviews,££,"Beco do Jasmim 18, 1100-289 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,A Obra,Restaurant,,4.7,338 Google reviews,,"R. da Silva 21, 1200-446 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Bagos Chiado Restaurante,Restaurant,,4.6,18 Google reviews,,"R. António Maria Cardoso 15B, 1200-026 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,As Velhas,Traditional restaurant,,4.5,440 Google reviews,££,"R. da Conceição da Glória 21, 1250-079 Lisboa, Portugal","['Dine-in', 'Curbside pickup', 'Delivery']"
0,The Decadente,Restaurant,Extravagant setting in Swiss ambassador's former residence with modern Portuguese food & grand bar.,4.2,"1,420 Google reviews",££,"R. de São Pedro de Alcântara 81, 1250-238 Lisboa, Portugal",['Dine-in']
0,Il Covo,Restaurant,,4.6,229 Google reviews,££,"R. do Cura 3A, 1200-644 Lisboa, Portugal",
0,Altar,Restaurant,,4.6,257 Google reviews,,"Largo Rodrigues de Freitas 21, 1100-495 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Il Basilico Lisboa,Restaurant,,4.4,171 Google reviews,££,"R. Duque de Palmela 32, 1250-098 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Café de São Bento,Cafe,"Restaurant rich in wood & warm furnishings serving steaks, including a pepper sauce house special.",4.6,672 Google reviews,£££,"R. de São Bento 212, 1200-821 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,O Arco,Portuguese restaurant,,4.5,657 Google reviews,££,"R. dos Sapateiros 161 163, 1100-577 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Lisboa Tu e Eu 2,,,4.7,556 Google reviews,££,"Escadinhas das Portas do Mar 4, 1100-119 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Oficina do Duque,Restaurant,,4.6,"1,446 Google reviews",,"Calçada do Duque 43 A, 1200-155 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,DesNorte,Restaurant,,4.5,360 Google reviews,££,"R. do Norte 13, 1200-283 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Palácio Chiado,Restaurant,,4.5,"2,692 Google reviews",££,"R. do Alecrim 70, 1200-018 Lisboa, Portugal","['Dine-in', 'Curbside pickup', 'Delivery']"
0,A Cultura do Hambúrguer,Hamburger restaurant,"Laid-back restaurant whipping up burgers & fries, plus beer, sangria & creative cocktails.",4.7,"3,224 Google reviews",£,"R. da Atalaia 57, 1200-043 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Sacco,Restaurant,,4.7,158 Google reviews,,"R. do Saco 52, 1150-284 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Lisboa 33,Restaurant,,4.4,283 Google reviews,£,"R. do Duque 33, 1200-158 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Lumi - Restaurante & Bar,Restaurant,"Stylish rooftop restaurant & cocktail bar featuring brunch, shared plates & grills, plus a terrace.",4.5,264 Google reviews,,"R. de São Pedro de Alcântara 35, 1250-237 Lisboa, Portugal","['Dine-in', 'No takeaway', 'No delivery']"
0,Restaurante 100 Maneiras,Restaurant,,4.7,224 Google reviews,££££,"R. do Teixeira 39, 1200-459 Lisboa, Portugal","['Dine-in', 'No takeaway', 'No delivery']"
0,Allchiado,Restaurant,,4.3,349 Google reviews,,"R. Nova do Almada 66, 1200-289 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Penalva Da Graça,Restaurant,,4.5,571 Google reviews,£,"Rua da Graça 26, 1170-170 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Zé da Mouraria,Traditional restaurant,,4.4,"1,037 Google reviews",££,"R. João do Outeiro 24, 1100-292 Lisboa, Portugal","['Dine-in', 'Curbside pickup']"
0,Khayyam Persian restaurant,Restaurant,,4.5,156 Google reviews,,"R. do Jasmim 16, 1200-228 Lisboa, Portugal","['Dine-in', 'Drive-through', 'Delivery']"
0,Lost In,Restaurant,"Romantic spot with Mediterranean-Asian fusion dishes, plus a tree-shaded brick terrace & city views.",4.3,"2,333 Google reviews",££,"R. Dom Pedro V Nº56-D, 1250-094 Lisboa, Portugal","['Dine-in', 'Curbside pickup', 'Delivery']"
0,Ghoroa,Indian restaurant,,4.4,595 Google reviews,£,"Tv. do Benformoso 2, 1100-087 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Simplesmente Pizza Bar,Pizza restaurant,,4.5,398 Google reviews,££,"R. da Atalaia nº108, 1200-043 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,O Trigueirinho,Restaurant,"Small, family-run place drawing crowds for hearty, traditional Portuguese dishes.",4.6,"1,034 Google reviews",£,"Largo dos Trigueiros 17, 1100-611 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Taberna Albricoque,Restaurant,,4.6,203 Google reviews,,"R. Caminhos de Ferro nº98, 1100-395 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,"Yakuza by Olivier, Lisboa",Japanese restaurant,"Refined, stylish restaurant featuring Japanese fusion cuisine, a sushi bar, cocktails & sake.",4.7,960 Google reviews,,"Hotel Avani, R. Júlio César Machado 7, 1250-135 Lisboa, Portugal","['Dine-in', 'Drive-through', 'Delivery']"
0,A Parreirinha do Paraíso,Restaurant,,4.6,507 Google reviews,£,"Rua do Paraíso 40C, 1100-395 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,O Trevo,Portuguese restaurant,,4.4,"1,077 Google reviews",£,"Praça Luís de Camões 48, 1200-283 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Blue Restaurant & Bar,Restaurant,,4.5,79 Google reviews,,"R. Barata Salgueiro 55, 1250-189 Lisboa, Portugal",
0,Sabor a Lisboa,Portuguese restaurant,,4.4,711 Google reviews,£,"R. de Santa Marta 18C, 1150-295 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Restaurante Rodas,Restaurant,,4.4,"1,173 Google reviews",£,"Largo do Rato 10A, 1250-186 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,"Maria Limão Brunch, Crepes, Limonadas Lisboa",Restaurant,,4.5,417 Google reviews,£,"Rua da Graça 127, 1170-168 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,K.O.B,Restaurant,,4.5,892 Google reviews,£££,"R. do Salitre 169, 1250-043 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Zazah,Restaurant,,4.4,412 Google reviews,,"R. de São Marçal 111, 1200-420 Lisboa, Portugal",['Dine-in']
0,Gin Lovers Bar & Restaurant,Bar,,4.6,746 Google reviews,£££,"Praça do Príncipe Real 26, 1250-184 Lisboa, Portugal",['Dine-in']
0,Cozinha da Estação,Restaurant,,4.5,282 Google reviews,££,"Largo do Duque de Cadaval 17, 1200-160 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Armaha Restaurant,Portuguese restaurant,,4.5,327 Google reviews,,"Travessa da Água da Flor 7A, 1200-011 Lisboa, Portugal","['Dine-in', 'Drive-through', 'No-contact delivery']"
0,bōmau,Restaurant,,4.7,111 Google reviews,,"R. Alexandre Herculano 61, 1250-012 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Vicente,Restaurant,,4.4,653 Google reviews,££,"Rua das Flores 6, 1200-195 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,India gate,Indian restaurant,,4.5,550 Google reviews,£,"Rua da Padaria 18, 1100-389 Lisboa, Portugal","['Dine-in', 'Curbside pickup', 'No-contact delivery']"
0,arkhe,Vegetarian restaurant,"Trendy vegetarian restaurant with a terrace presenting carefully sourced, innovative dishes.",4.8,267 Google reviews,,"Boqueirão Duro 46, 1200-163 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,VDB Bistronomie,Restaurant,,4.6,202 Google reviews,,"R. Canastras 8, 1100-112 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Restaurante Tia Celeste,Restaurant,,4.6,121 Google reviews,,"R. Luciano Cordeiro 26A, 1150-211 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,InkFarmFood - Organic food & juices. Israeli Cuisine,Vegetarian restaurant,,4.7,290 Google reviews,,"R. Mal. Saldanha 6, 1200-109 Lisboa, Portugal",
0,Spice Hut Tandoori,Indian restaurant,,4.6,351 Google reviews,,"R. do Benformoso 270, 1100-087 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Kaffeehaus,Austrian restaurant,,4.4,"1,225 Google reviews",££,"R. Anchieta 3, 1200-023 Lisboa, Portugal","['Dine-in', 'Curbside pickup', 'Delivery']"
0,Atalho Real,Steak house,"Casual restaurant with garden seating serving burgers & steak, plus sangria & cocktails.",4.5,"2,830 Google reviews",££,"Calçada da Patriarcal 40, 1250-182 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Restaurante XL,Restaurant,,4.5,178 Google reviews,£££,"Calçada da Estrela 57, 1200-661 Lisboa, Portugal",
0,Santa Rita,Restaurant,,4.4,"1,453 Google reviews",£,"R. de São Mamede 24, 1100-006 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,PSI,Vegetarian restaurant,Wide-ranging array of veggie dishes in a relaxed restaurant with a lakeside terrace in lush gardens.,4.5,"1,669 Google reviews",££,"Alameda Santo António dos Capuchos, 1150-314 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Tapa Bucho,Tapas restaurant,,4.5,792 Google reviews,££,"R. do Diário de Notícias 124, 1200-141 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,OMONNI FRIED CHICKEN,Fried chicken takeaway,,4.8,56 Google reviews,,"Tv. da Espera 38, 1200-283 Lisboa, Portugal",
0,Unique Sushi Lab,Sushi restaurant,,4.4,486 Google reviews,££,"Travessa do Enviado de Inglaterra 9, 1150-297 Lisboa, Portugal","['Dine-in', 'Delivery']"
0,Princesa do Castelo,Vegan restaurant,"Global vegan dishes & desserts whipped up in relaxed, cozy quarters with a few tables.",4.4,508 Google reviews,££,"Rua do Salvador 64A, 1100-466 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,JNcQUOI Asia,Asian restaurant,,4.6,903 Google reviews,££££,"Av. da Liberdade 144, 1250-146 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,RD's Restaurante and cafe,Nepalese restaurant,,4.7,240 Google reviews,£,"R. Natália Correia 6B, 1170-270 Lisboa, Portugal","['Dine-in', 'Drive-through']"
0,Taberna - Bairro do Avillez,Restaurant,,4.3,362 Google reviews,££,"R. Nova da Trindade 18, 1200-303 Lisboa, Portugal","['Dine-in', 'Curbside pickup']"
0,Pizzaria Lisboa,Pizza restaurant,,4.4,"1,152 Google reviews",££,"R. Nova da Trindade 18, 1200-235 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Verde Minho,Portuguese restaurant,,4.6,536 Google reviews,£,"Calçada Santana 17, 1150-169 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Quorum,Restaurant,,4.5,81 Google reviews,,"R. do Alecrim 30B, 1200-018 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,BBQ Tonight,Halal restaurant,,4.6,297 Google reviews,,"R. dos Fanqueiros 203, 1100-229 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Restaurant Mar ao Largo,Restaurant,,4.2,291 Google reviews,££,"Largo Rafael Bordalo Pinheiro n 28, 1200-369 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Jardim dos Sentidos,Vegetarian restaurant,"Ancient building in garden housing vegetarian restaurant with global influences, plus massage room.",4.5,"1,525 Google reviews",££,"R. da Mãe de Água 3, 1250-154 Lisboa, Portugal",
0,Petiscaria Ideal,Traditional restaurant,Chill neighborhood spot offering Portuguese classics & cocktails in narrow digs with colorful tiles.,4.3,286 Google reviews,££,"Rua da Esperança 100, 1200-000 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Chapitô à Mesa,Restaurant,,4.2,"3,186 Google reviews",££,"Costa do Castelo 7, 1149-079 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Bengal Tandoori - Restaurante Indiano Lisbon,Indian restaurant,,4.3,641 Google reviews,££,"Rua da Alegria 23, 1250-005 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Cozy Restaurante,Restaurant,,4.5,341 Google reviews,££,"R. Prof. Sousa da Câmara 149, 1070-103 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,#Treestory,Georgian restaurant,"Relaxed eatery offering classic Georgian dishes, a warmly decorated dining room & a garden terrace.",4.6,575 Google reviews,££,"R. Luciano Cordeiro 46A, 1150-069 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Rossio Gastrobar,Gastropub,,4.5,228 Google reviews,,"R. 1º de Dezembro 118, 1200-360 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,O Sopinhas,Restaurant,,4.2,555 Google reviews,£,"R. da Madalena 50 R/C, 1100-321 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Dona Quitéria,Restaurant,,4.3,201 Google reviews,££,"Tv. De São José 1, 1200-415 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Gandhi Palace,Indian restaurant,Separate Indian & Italian rooms with modern cityscape decor in restaurant with cross-cultural menus.,4.3,936 Google reviews,££,"Rua Douradores Loja 167-169-171, 173, 1100-205 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Dama E Vagabundo,Restaurant,,4.3,709 Google reviews,,"Rua da Betesga 1, 1100-202 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Frangasqueira Nacional,Barbecue restaurant,,4.4,994 Google reviews,£,"Tv. Monte do Carmo 19, 1200-276 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Populi By Terra Nova,Restaurant,"Cool setting for everything from breakfast to dinner tasting menus, coffee to Portuguese tapas.",3.9,603 Google reviews,££,"Praça do Comércio, 1100-148 Lisboa, Portugal",['Dine-in']
0,Leão d'Ouro,Portuguese restaurant,,4,"1,802 Google reviews",£,"R. 1º de Dezembro 105, 1200-090 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Restaurante A Gina,Restaurant,,4.2,"1,775 Google reviews",££,"Parque Mayer, 1250-096 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,1º de Maio,Portuguese restaurant,,4.4,389 Google reviews,££,"R. da Atalaia 8, 1200-086 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Monte Mar Lisboa - Restaurante,Restaurant,,4,"1,118 Google reviews",£££,"R. da Cintura do Porto de Lisboa Armazém 65, 1200-109 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Come Prima,European restaurant,"Pale walls, dark wood & discreet lighting make a romantic setting for imaginative Italian dishes.",4.8,"3,182 Google reviews",££,"R. do Olival 258, 1200-744 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Tasca do Francês,Restaurant,,4.4,180 Google reviews,,"Rua da Cruz dos Poiais 89, 1200-136 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Piri-Piri,Portuguese restaurant,,3.7,333 Google reviews,,"R. do Arco do Marquês de Alegrete 9, 1100-034 Lisboa, Portugal","['Dine-in', 'Takeaway']"
